BrandNo,CampaignNo,CampStartDay,CampEndDay,CampBudget,AdGroupNo,AdExpense,AdStartDay,AdEndDay,E_impressions,impressions,E_clicks,clicks,E_views,views,ChannelGoodsNo,ChannelGoodsNm,ChannelNo,Level1Cd,Level2Cd,Level1CdNm,month,weeks,days,season,ratio,naver,facebook,instagram,gdn,kakao,youtube,etc,Target_purpose,Target_gender,Target_age_7_9,Target_age_10_14,Target_age_15_19,Target_age_20_24,Target_age_25_29,Target_age_30_34,Target_age_35_39,Target_age_40_44,Target_age_45_49,Target_age_50_54,Target_age_55_59,Target_age_60_64,Target_age_65_69,Target_age_70_74,Target_age_75_79,Ad_Material,AdvertiserNo,Advertiser_Naver_Yn,Advertiser_Facebook_Yn,Advertiser_Instragram_Yn,Advertiser_Google_Yn,Advertiser_Kakao_Yn,Advertiser_Youtube_Yn,Advertiser_Etc_Yn,Level1Cd_Naver_Ratio,Level1Cd_Facebook_Ratio,Level1Cd_Instagram_Ratio,Level1Cd_Google_Ratio,Level1Cd_Kakao_Ratio,Level1Cd_Youtube_Ratio,Level1Cd_Etc_Ratio
1095,370,2019-02-21,2019-03-22,10000000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,2,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1100,371,2019-02-16,2019-03-18,2000000,,,,,,,,,,,,,,50000,59900,화장품 및 보건용품,2,4,30,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1159,372,2019-02-26,2019-03-27,1500000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,2,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1160,373,2019-02-06,2019-03-17,2500000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,2,6,39,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1161,374,2019-02-24,2019-03-25,500000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,2,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1069,375,2019-03-01,2019-03-31,13500000,590,8500000.0,2019-03-01,2019-03-31,982600.0,2439581.0,,,,,13.0,SK_BIG AD,5.0,160000,161000,유통,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,0,0,0,0,0,1,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
1069,375,2019-03-01,2019-03-31,13500000,591,5000000.0,2019-03-01,2019-03-31,1040093.0,1244403.0,,,,,15.0,KT_ARA,7.0,160000,161000,유통,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,0,0,0,0,0,1,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
709,376,2019-03-01,2019-03-31,30000000,,,,,,,,,,,,,,170000,171000,"금융, 보험 및 증권",3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
393,380,2019-03-01,2019-03-31,10000000,,,,,,,,,,,,,,120000,125500,수송기기,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,1,0.581395349,0.023255814,0.0,0.01744186,0.046511628,0.034883721,0.296511628
738,381,2019-03-01,2019-03-31,10000000,,,,,,,,,,,,,,170000,170500,"금융, 보험 및 증권",3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1199,383,2019-03-20,2019-03-31,15000000,,,,,,,,,,,,,,100000,102000,가정용 전기전자,3,2,11,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,1,1,1,1,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
1139,385,2019-04-22,2019-04-28,15000000,,,,,,,,,,,,,,160000,169900,유통,4,1,6,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1,0,0,0,0,0,0,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
579,387,2019-03-01,2019-03-31,90000000,,,,,,,,,,,,,,20000,29900,식품,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,1,0,0,0,0,0,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
737,389,2019-04-01,2019-04-07,14000000,,,,,,,,,,,,,,150000,151500,"건설, 건재 및 부동산",4,1,6,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,567,1,0,0,0,1,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1010,391,2019-01-04,2019-03-10,40000000,,,,,,,,,,,,,,210000,210500,그룹 및 기업광고,1,9,65,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,1,0.31884058,0.043478261,0.043478261,0.007246377,0.050724638,0.043478261,0.492753623
1200,393,2019-02-18,2019-05-18,164000000,737,22800000.0,2019-03-18,2019-04-17,3876000.0,3913090.0,,,,,13.0,SK_BIG AD,5.0,130000,130500,가정용품,2,13,89,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1200,393,2019-02-18,2019-05-18,164000000,982,17100000.0,2019-04-18,2019-05-18,2992500.0,5392174.0,,,,,13.0,SK_BIG AD,5.0,130000,130500,가정용품,2,13,89,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1200,393,2019-02-18,2019-05-18,164000000,614,17100000.0,2019-02-18,2019-03-17,2821500.0,6211686.0,,,,,13.0,SK_BIG AD,5.0,130000,130500,가정용품,2,13,89,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1200,393,2019-02-18,2019-05-18,164000000,737,22800000.0,2019-03-18,2019-04-17,3876000.0,353324.0,,,,,13.0,SK_BIG AD,5.0,130000,130500,가정용품,2,13,89,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1200,393,2019-02-18,2019-05-18,164000000,982,17100000.0,2019-04-18,2019-05-18,2992500.0,367922.0,,,,,13.0,SK_BIG AD,5.0,130000,130500,가정용품,2,13,89,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1200,393,2019-02-18,2019-05-18,164000000,738,12800000.0,2019-03-18,2019-04-17,2208000.0,3283891.0,,,,,14.0,LG_ART,6.0,130000,130500,가정용품,2,13,89,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1200,393,2019-02-18,2019-05-18,164000000,983,9600000.0,2019-04-18,2019-05-18,1656000.0,3357209.0,,,,,14.0,LG_ART,6.0,130000,130500,가정용품,2,13,89,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1200,393,2019-02-18,2019-05-18,164000000,615,9600000.0,2019-02-18,2019-03-17,1800000.0,3166211.0,,,,,14.0,LG_ART,6.0,130000,130500,가정용품,2,13,89,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1200,393,2019-02-18,2019-05-18,164000000,738,12800000.0,2019-03-18,2019-04-17,2208000.0,819411.0,,,,,14.0,LG_ART,6.0,130000,130500,가정용품,2,13,89,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1200,393,2019-02-18,2019-05-18,164000000,983,9600000.0,2019-04-18,2019-05-18,1656000.0,289009.0,,,,,14.0,LG_ART,6.0,130000,130500,가정용품,2,13,89,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1203,395,2019-03-16,2019-04-04,2000000,,,,,,,,,,,,,,20000,23500,식품,3,3,19,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,0,0,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1202,396,2019-03-31,2019-04-25,6000000,622,6000000.0,2019-03-31,2019-04-25,400000.0,177356.0,400.0,1125.0,100000.0,116747.0,7.0,YouTube_인스트림,12.0,150000,151000,"건설, 건재 및 부동산",3,4,25,Spring,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,1,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1134,397,2019-02-27,2019-03-29,1033334,,,,,,,,,,,,,,20000,24500,식품,2,4,30,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1338,398,2019-03-14,2019-03-31,6000000,,,,,,,,,,,,,,70000,74500,패션,3,2,17,Spring,"""[0, 0, 0, 0.5, 0, 0, 0.5]""",0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,1,0,0,1,0,0,1,0.5,0.034090909,0.022727273,0.045454545,0.068181818,0.088068182,0.241477273
1205,399,2019-03-04,2019-03-10,750828,,,,,,,,,,,,,,50000,51000,화장품 및 보건용품,3,1,6,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1137,1,0,0,0,0,0,1,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1105,400,2019-03-04,2019-03-18,50000000,,,,,,,,,,,,,,180000,189900,서비스,3,2,14,Spring,"""[0.6, 0, 0, 0, 0, 0, 0.4]""",0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,1,0,0,0,0,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1153,401,2019-02-18,2019-03-19,500000,,,,,,,,,,,,,,180000,184000,서비스,2,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,1,0,0,0,1,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1206,402,2019-02-20,2019-03-21,600000,,,,,,,,,,,,,,170000,179900,"금융, 보험 및 증권",2,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,1,0,0,0,0,0,0,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1207,403,2019-03-25,2019-03-26,1295786,,,,,,,,,,,,,,180000,189900,서비스,3,0,1,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,1,0,0,0,0,0,0,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
579,404,2019-03-08,2019-03-21,20000000,,,,,,,,,,,,,,20000,29900,식품,3,2,13,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,1,0,0,0,0,0,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1208,405,2019-04-08,2019-04-14,2727273,,,,,,,,,,,,,,150000,159900,"건설, 건재 및 부동산",4,1,6,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,1,0,0,0,0,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
799,406,2019-03-01,2019-03-31,50000000,,,,,,,,,,,,,,210000,210500,그룹 및 기업광고,3,4,30,Spring,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,1,0,0,0,1,1,1,0.31884058,0.043478261,0.043478261,0.007246377,0.050724638,0.043478261,0.492753623
1122,408,2019-03-01,2019-03-31,15000000,,,,,,,,,,,,,,130000,133500,가정용품,3,4,30,Spring,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1084,0,0,0,0,0,1,0,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1155,409,2019-03-08,2019-03-28,58181818,,,,,,,,,,,,,,170000,170500,"금융, 보험 및 증권",3,3,20,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1,0,0,0,0,1,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1087,410,2019-03-01,2019-03-31,10000000,,,,,,,,,,,,,,20000,25000,식품,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,1,0,1,0,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
737,411,2019-03-29,2019-04-27,2500000,,,,,,,,,,,,,,150000,151500,"건설, 건재 및 부동산",3,4,29,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,567,1,0,0,0,1,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
406,412,2019-03-20,2019-03-31,10000000,,,,,,,,,,,,,,20000,25000,식품,3,2,11,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,1,0,1,0,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1173,414,2019-03-01,2019-03-31,250053,,,,,,,,,,,,,,200000,200500,교육 및 복지후생,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1174,415,2019-03-11,2019-03-27,361858,,,,,,,,,,,,,,200000,200500,교육 및 복지후생,3,2,16,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1211,417,2019-04-04,2019-04-04,14000000,,,,,,,,,,,,,,160000,169900,유통,99,99,99,99,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,1,0,0,0,0,0,0,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
496,418,2019-04-01,2019-04-30,30000000,,,,,,,,,,,,,,120000,122000,수송기기,4,4,29,Spring,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,1,0,1,0,0.581395349,0.023255814,0.0,0.01744186,0.046511628,0.034883721,0.296511628
610,419,2019-03-01,2019-03-31,19500000,,,,,,,,,,,,,,130000,130500,가정용품,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
684,420,2019-02-09,2019-03-17,909091,,,,,,,,,,,,,,190000,190500,관공서 및 단체,2,5,36,Winter,"""[0, 0.5, 0.5, 0, 0, 0, 0]""",0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,1,1,0,0,1,0,0.236212279,0.100936524,0.033298647,0.037460978,0.139438085,0.211238293,0.241415193
389,421,2019-02-19,2019-03-26,5454545,,,,,,,,,,,,,,190000,190500,관공서 및 단체,2,5,35,Winter,"""[0, 1.0, 0, 0, 0, 0, 0]""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,58,1,1,1,1,1,1,1,0.236212279,0.100936524,0.033298647,0.037460978,0.139438085,0.211238293,0.241415193
950,422,2019-03-11,2019-03-17,10000000,,,,,,,,,,,,,,130000,130500,가정용품,3,1,6,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,1,0,0,0,0,0,0,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1212,423,2019-03-01,2019-03-30,95000000,,,,,,,,,,,,,,170000,170500,"금융, 보험 및 증권",3,4,29,Spring,"""[0, 0.21, 0, 0, 0, 0.58, 0.21]""",0.0,0.21,0.0,0.0,0.0,0.58,0.21,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,0,0,1,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1153,424,2019-03-18,2019-03-31,1000000,,,,,,,,,,,,,,180000,184000,서비스,3,2,13,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,1,0,0,0,1,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1213,425,2019-03-01,2019-03-30,9090909,,,,,,,,,,,,,,170000,179900,"금융, 보험 및 증권",3,4,29,Spring,"""[0, 0, 1.0, 0, 0, 0, 0]""",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,0,0,1,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1214,426,2019-03-25,2019-06-22,7500000,,,,,,,,,,,,,,30000,24500,음료 및 기호식품,3,13,89,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,1,0,0.311258278,0.026490066,0.006622517,0.158940397,0.198675497,0.01986755,0.278145695
1066,428,2019-03-01,2019-03-31,15000000,663,5000000.0,2019-03-01,2019-03-31,1000000.0,1697738.0,,,,,13.0,SK_BIG AD,5.0,40000,42500,제약 및 의료,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,0,0,0,1,0.443902439,0.02601626,0.004878049,0.02601626,0.102439024,0.047154472,0.349593496
1066,428,2019-03-01,2019-03-31,15000000,662,10000000.0,2019-03-01,2019-03-31,2370140.0,5919277.0,,,,,15.0,KT_ARA,7.0,40000,42500,제약 및 의료,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,0,0,0,1,0.443902439,0.02601626,0.004878049,0.02601626,0.102439024,0.047154472,0.349593496
426,429,2019-02-01,2019-02-28,15000000,,,,,,,,,,,,,,210000,210500,그룹 및 기업광고,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,0,0,0,1,0.31884058,0.043478261,0.043478261,0.007246377,0.050724638,0.043478261,0.492753623
1215,430,2019-01-28,2019-03-25,379433334,,,,,,,,,,,,,,130000,132000,가정용품,1,8,56,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,1,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1216,431,2019-03-01,2019-03-31,3000000,,,,,,,,,,,,,,180000,182500,서비스,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1150,0,0,0,0,0,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1217,432,2019-04-08,2019-05-07,5000000,,,,,,,,,,,,,,70000,79900,패션,4,4,29,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1152,0,0,0,1,0,0,1,0.5,0.034090909,0.022727273,0.045454545,0.068181818,0.088068182,0.241477273
